Date / Time,City,State,Shape,Duration,Summary,Posted
12/15/14 05:30,Lenoir City,TN,Triangle,5 minutes,"My wife and I were on our way to work. She said what's that. I turned to see a triangular very dark in color, probably black, shaped ob",42011
12/14/14 22:00,Augusta,GA,Triangle,30 minutes +,"I was coming home from work when I noticed 3 bright lights (red, blue, green) that where flashing in pattern.",41991
12/14/14 09:50,Meriden,CT,Triangle,10 minutes,1 Very Large triangle shaped 5 lights around it. flying low and slow just over the tree tops. several commercial aircraft flying above,41991
12/13/14 23:00,San Antonio,TX,Triangle,30 minutes,yellowish orangeish triangular shape,41991
12/13/14 21:00,Thornton,CO,Triangle,30 seconds,((HOAX??)) fast silent low flying objects,41991
12/13/14 11:43,Texarkana,,Triangle,1 minute,I was siting out side watching a meator shower and i looked up and saw a triangle shaped object hovering across the sky i hollerd over,41991
12/12/14 17:30,North Wales,PA,Triangle,5 minutes,"I heard an extremely loud noise outside, and went onto my balcony to investigate. I saw an very very large green light headed my direct",41991
12/10/14 21:00,Westland,MI,Triangle,3-5 minutes,"Strange glowing object seen in the sky, moving east to west.",41991
12/10/14 18:45,National City,CA,Triangle,~1 minute,"I had a sighting on 12-10-14 in National City, California. It was a perfect triangle covered with lights across the whole bottom. It",41991
12/10/14 18:45,National City (Palm Ave.),CA,Triangle,~1 minute,I am resending this as I did not state that the triangle was only about 100 feet overhead and that this event happened on Palm Ave. On,42272
12/10/14 05:00,Warminster,PA,Triangle,3 minutes,"Three lights flying in strict formation, but gave impression that it was one object. Not solid-- did not block stars behind it.",41985
12/10/14 01:18,Rentz,GA,Triangle,8-10 minutes,"Initially, started as shooting star, then became 3 bright lights. Flew in complete silence. Body of craft was almost transparent.",41985
12/9/14 06:40,Meadowview,VA,Triangle,1 minute,My husband and teen sons were driving on I81 towards Bristol about a 2mi. past the Glade Spring exit and saw from a distance an wha,41985
12/9/14 02:00,Twin Falls,ID,Triangle,15 seconds,6 orange lights above airport in triangle shape and all disappearing.,41985
12/7/14 00:19,Chicago,IL,Triangle,1 second,Unkown object seen in Chicago.,41985
12/6/14 18:10,Patterson,NY,Triangle,5 minutes,"Driving down 311 into Patterson from 22 and I see 3 bright lights that were clearly above the trees on the horizon. As we approached, w",41985
12/6/14 12:00,Apache Junction,AZ,Triangle,5 minutes,"Has anyone else noticed the increased military activity in the skies above the east valley, Mesa, AZ.",41985
12/6/14 01:00,North Pole,AK,Triangle,3 minutes,Large triangular shape with lights hovering over the outskirts of North Pole.,41985
12/4/14 18:30,Spring Valley,CA,Triangle,6-7 minutes,I saw a triangle.,41985
12/3/14 21:30,Kannapolis,NC,Triangle,2-5 minutes,3 white lights in triangular formation hovering in the NW sky of Kannapolis.,41978
12/3/14 18:00,Tinley Park,IL,Triangle,45 minutes,Bright red lights flashing look like lights in a triangle formation. Noticed small moving obj's in the sky with red and blue lights.,41978
12/3/14 04:45,Brooksville,FL,Triangle,10 seconds,"UFO seen over Brooksville, Florida, with excellent picture of triangular object!",41978
12/1/14 01:30,Eustis,FL,Triangle,5 minutes,"Blue triangle lights over Eustis, FL.",41978
11/30/14 20:00,Leland,NC,Triangle,45 seconds,Silent triangular shaped craft glides fast across the sky.,41978
11/30/14 18:00,Waterford,MI,Triangle,10 seconds,Fast moving triangle ufo.,41978
11/28/14 04:00,Corvallis,OR,Triangle,5 minutes,"3 red lights in triangle formation. Slightly broke shape, 1 disappeared behind clouds. Far right one started flashing, then disappeared",42034
11/26/14 19:00,Lincolnton,NC,Triangle,2-5 min,Triangular light pattern. low..silent. flying in deliberate path of cover,41969
11/25/14 18:30,Oak Hill,WV,Triangle,2 hours,Giant levitating triangle followed our car with four people inside from Stone Cliff to Oak Hill.,41969
11/24/14 23:17,Auburn Hills,MI,Triangle,2 minutes,"11:17pm on 11,2014 I was driving east on Walton Blvd in Auburn Hills just over the bridge, where the neighborhoods start and out",41969
11/24/14 20:30,Dayton,OH,Triangle,5 minutes,Diamond shape with tail of lights and triangle ufo.,41969
11/24/14 17:00,Hatteras,NC,Triangle,20 minutes,Red lights form a triangle.,41969
11/23/14 20:15,Manchester (UK/England),,Triangle,10 seconds,Staring up at the stars. Saw a black triangle (with some lights on each corner) move silently across the night.,41969
11/23/14 18:00,Riverside,CA,Triangle,3 minutes,A triangular object with 5 bright lights.,41969
11/21/14 23:57,Fairfield,OH,Triangle,6 seconds,V-shaped lights over Fairfield & Hamilton Ohio.,41969
11/21/14 18:00,Farmington,CT,Triangle,4 minutes,"((HOAX??)) It was big, quiet and triangular.",41969
11/21/14 02:30,Mysore (India),,Triangle,5 seconds,Dim big Lights at the corner of a dark triangle shaped object emiting lights for about 5 sec vanished suddenly.,41964
11/20/14 22:00,Tahlequah,OK,Triangle,4 seconds,Triangle craft with lights at corners moving silently.,41964
11/20/14 20:00,Fox Island,WA,Triangle,30 seconds,"FOX ISLAND, WA. WINGED TRIANGLE. TWO MIN FLAT BLACK SEEN BY ANYONE OUTSIDE 11/20/14.",41964
11/19/14 20:05,Fernley,NV,Triangle,8-10 seconds,THREE (3) very bright lights in elongated triangle shape travelling at low speed wink out simultaneously.,41964
11/18/14 23:00,El Cerrito,CA,Triangle,~1 minutes,"Triangular craft hovering, then drove off.",41964
11/18/14 20:00,Cosmopolis,WA,Triangle,3-4 minutes,I went outside and saw three triangular shapes flying by.,41964
11/17/14 18:10,Chattanooga,TN,Triangle,15-20 seconds,Unusual bright flying object.,41964
11/16/14 20:45,West Allis,WI,Triangle,1-2 minutes,4 wedge shaped objects emitting bright lights were flying at a fast pace from the southwest and headed northeast.,41964
11/15/14 20:35,Newark,TX,Triangle,4 to 5 minutes,"3 Black Triangular Objects flying silently overhead. ((NUFORC Note: Witness is highly experienced, and credible. PD))",41969
11/15/14 18:20,Attleboro,MA,Triangle,5 second,"Triangle black, no light in any side. 3-4x speed of an airplane, sky was fully clear and 30 or 20 deg.",41964
11/14/14 22:30,Deerfield,WI,Triangle,2 minutes,"Triangle-shaped, many red lights, close to ground, hovered away fast. When seen, phone died.",41964
11/13/14 21:00,Huron,SD,Triangle,1 minute,The UFO looked BIG.,41957
11/13/14 19:05,Huron,SD,Triangle,20 seconds,3 red glowing lights.,41957
11/13/14 19:00,Pico Rivera,CA,Triangle,15 minutes,"Red, and White flashing lights flying over Pico Rivera, Ca",41957
11/11/14 20:20,Allen,TX,Triangle,10 minutes,Drone or UFO.,41957
11/11/14 04:30,Lake Worth,FL,Triangle,15 seconds,Self illuminated dull-amber color boomerang flying sporadically,41957
11/10/14 23:30,Cold Springs,KY,Triangle,2 minutes,"Triangular-shape object with 2 bright front lights and several multi-colored dim lights hovered above houses, then slowly moved on.",41957
11/10/14 22:45,Portland,OR,Triangle,15 minutes,Two bright hat-shaped objects hovering then flying away in Portland.,41964
11/10/14 10:00,Reno,NV,Triangle,45 seconds,11/10/14 around 10:00pm - V shaped light formation over in west Reno.,41957
11/8/14 18:30,La Quinta,CA,Triangle,10-20 seconds,Large black triangle 1 round light in each corner moving silently across evening sky.,41964
11/5/14 22:00,Antrim Township,MI,Triangle,5 minutes,Triangle object slowly traveling east.,41949
11/5/14 20:50,Dearborn,MI,Triangle,:10,Object with red solid lights and blinking green flying and hovering overhead - faint 'whirring' sound,41957
11/5/14 19:00,Holmes,NY,Triangle,1 minute,"2 hovering bright red lights, suddenly more lights illuminated in two triangle shapes.",41949
11/5/14 02:45,Zachary,LA,Triangle,10 minutes,5 perfectly Sequential Yellowish Flashing Lights in a Large Triangle with Loud Rumbling Sound Moving in Unison to Northwest in Baton Ro,41949
11/4/14 23:45,Urbandale,IA,Triangle,2 seconds,"Light-weight triangle with organized lights flys low altitude over Urbandale, IA.",41949
11/4/14 00:20,Gonzalas,LA,Triangle,20 minutes,Black triangular with white light in center seen hovering above trees while driving home,41949
11/3/14 18:20,Jeffersonville,IN,Triangle,5 seconds,"UFO seen traveling east on I-265, while driving home from work. Very triagular shaped object. Blue and green in color. Passed my line o",41949
11/1/14 22:45,Bangalore (India),,Triangle,5-8 minutes,"Unusual Intense Lights in Triangle formation and a dark triangular object in the in Bangalore, India on first nov 2014",41949
10/31/14 22:58,Charleston,SC,Triangle,? I was driving,Triangular object sighting in Charleston.,41949
10/31/14 20:15,Allen,TX,Triangle,<15 seconds,Whitish Gray triangular object without lights flew silently above Highway 5 from North to South. The object was as big as a house.,41949
10/31/14 11:45,Honolulu,HI,Triangle,1.5 hours +,"Bright blue triangular outline, oscillating yellow/orange/green lights along the outline over NE skies of honolulu",41949
10/30/14 21:00,Ossipee,NH,Triangle,,I was driving North on Route 16 when ahead of me I saw 3 triangle shaped lights just above the tree-line. They were much bigger than su,41949
10/30/14 00:00,Nortvale,NJ,Triangle,8 seconds,Triangle over Hudson River.,41985
10/29/14 21:15,Northglenn,CO,Triangle,5 seconds,"Triangular object, grey in color and dim blue lights- one at what appeared to be the leading tip and 3 each, evenly spaced on either si",41949
10/28/14 22:15,Santa Fe,NM,Triangle,4 seconds,Orange Ghost like wing flying overhead.,41949
10/28/14 22:00,Urbandale,IA,Triangle,2 minutes,"Faint boomerang object with no sound, no lights gliding through the sky at a high rate of speed.",41949
10/28/14 21:00,Cloudcroft,NM,Triangle,5 minutes,Rotating triangle shaped white lights.,41949
10/28/14 20:30,Bangalore (India),,Triangle,10 seconds,Very dim group of lights shaped like V passing through the sky.,41949
10/27/14 03:00,Houston,TX,Triangle,3 minutes,"Large transparent delta wing ufo; no lights, noise, condensation trail. Speed slow enough to stall.",42374
10/27/14 03:00,San Marcos,TX,Triangle,6 seconds,"Black Triangle glides through San Marcos, Texas.",41949
10/26/14 21:15,Lakewood,CO,Triangle,5 seconds,"Traingular shaped object, looked like a giant bird. NO SOUND.",41949
10/26/14 19:40,Ammon,ID,Triangle,2 minutes,"UFO sighting in Ammon, Idaho.",41949
10/26/14 19:00,Bluff City,TN,Triangle,5 minutes,Large triangular craft with bright white lights silently flew over Blutf City near Holston Lake.,41949
10/25/14 22:00,McAlester,OK,Triangle,Continuous,"Triangle shaped object with front of object red, and back of object orange, appeared to possibly be orange flames. Silent.",41949
10/25/14 20:00,Worcester,MA,Triangle,1 minute,At 8:00 pm while traveling eastbound on I 290 just before exit 19-20 we observed 3 red/yellow lights that looked also like fire moving,41949
10/25/14 19:31,Brooklyn Center,MN,Triangle,,"Spade-like shape, three white lights on corners of air craft, two blinking red lights on bottom towards the rear end.",41949
10/25/14 19:15,Eldon,MO,Triangle,10 minutes,I was on my way home from a children's Halloween event and there was a triangle shape with yellowish or orange lights above the truck s,41949
10/24/14 22:30,Bangor,ME,Triangle,45 seconds,"I was traveling in my car on Route 221 almost to Broadway Ave, heard a engine sound then saw a craft just above the trees to my right,",41949
10/24/14 20:00,Coolidge,AZ,Triangle,2 hours,"Date 10/24/2014, Friday Time: 8:00 – 10:00 p.m.

The sighting happened while driving home from Casa Grande, AZ to Coolidge along a",41949
10/24/14 19:25,Lawrence,NJ,Triangle,1 minute,My brother and I just got out of the gym. Driving back home we saw 3 white lights in a triangular formation. I got a good look at them,41949
10/24/14 01:00,Morgantown,WV,Triangle,30+ minutes,Watching a UFO bigger than a plane ziz zag and dance around without actually leaving its locaton.,41949
10/23/14 01:30,GreenRiver,WY,Triangle,5 minutes,My friend and I arrived into town from salt lake city at about 1:30 am. When we parked the vehicle and stepped out we looked up at the,41949
10/22/14 23:10,Mansfield,OH,Triangle,3 seconds,"I am sure it was nothing, but I cannot explain it. I was on my back deck, smoking a cigar, around 23:10 on Oct. 22, 2014. I was looki",41949
10/22/14 19:20,Greenwood Springs,MS,Triangle,30 seconds,"Three very bright lights in a triangle with no sound or motion, disappeared after thirty seconds.",41949
10/22/14 16:22,Gilbert,AZ,Triangle,6 minutes,8 silver objects over San Tan mountains,41949
10/21/14 00:10,Ankeny,IA,Triangle,05 seconds,"Amber lit triangle passes above Ankeny,IA.",41949
10/20/14 22:00,Golden,CO,Triangle,15 seconds,"Rapidly moving V-shaped black object, I detected no noise from object moving south.",41949
10/19/14 00:00,Carrolltom,TX,Triangle,1 minutes,I was outside tonight and I seen a UFO it was in a triangular shape with very bright lights and it fastly and disappeared and I was wit,41949
10/19/14,Zeeland,MI,Triangle,50 minutes,"SLOW, triangular object. Low, white bright 1 red light s No sound. Lights didn't flash.",41949
10/18/14 22:00,Truth or Consequences,NM,Triangle,1.5 seconds,"I saw 7 orange orbs almost directly overhead in the formation of a perfect triangle. The orbs were moving very fast, about twice as fas",41949
10/18/14 21:15,Cody,WY,Triangle,8 seconds,"V-shaped aircraft with underglow in Cody, WY.",42306
10/18/14 21:05,Nampa,ID,Triangle,20 seconds,White object with no light.,41949
10/18/14 20:30,Fort Mill,SC,Triangle,40 seconds,Three light object rotating vertical & horizontal quickly across the sky,41949
10/18/14 01:23,Afton,MO,Triangle,3 minutes,"2 triangle aircraft in South County, MO.",41985
10/17/14 18:30,Jupiter,FL,Triangle,15,I was walking back again and me and my friend seen a light grayish in color with a triangler shape. There where light blue lights at th,41949
10/17/14 18:25,Lancaster,NH,Triangle,7-8 seconds,"Triangular (boomerang) shaped craft with multiple white lights that suddenly appeared, disappeared, and then reappeared",41949
10/16/14 21:10,Coral Springs,FL,Triangle,2 minutes,Vermont Boomerang,41949
10/15/14 19:30,Flagstaff,AZ,Triangle,5 minutes,Three yellow lighted hovered next to my car very close!,41949
10/15/14 19:28,Lorain,OH,Triangle,3 minutes,"Five flashing triangular objects viewed from Lorain, Ohio",41949
10/15/14 05:05,North Fond du Llac,WI,Triangle,10-15 seconds,About 5:05 am I was outside at work and saw a bright flash of light then noticed two white lights about the size of the moon.,41949
10/15/14 04:45,Clermont Hwy 27 12 mi.south,FL,Triangle,<15 minutes,Two small triangle ufos looking alot like the ones in &quot;War of the Worlds&quot;...,41949
10/13/14 22:00,Winifrede,WV,Triangle,15 minutes,"3 triangle shaped objects lined with lights, in formation, very close, very slow, no noises, and 1 with flashing red light at the end.",41949
