,  Location,     Time,     Truth
3971, NORTHWEST,    NIGHT,    CIRCLE
3972, NORTHWEST,    NIGHT,    CIRCLE
3973,     SOUTH,    NIGHT,    CIRCLE
3974,      WEST,    NIGHT,    CIRCLE
3975,     SOUTH,    NIGHT,    CIRCLE
3976,     SOUTH,    NIGHT,    CIRCLE
3977,     SOUTH,    NIGHT,    CIRCLE
3978,   MIDWEST,    NIGHT,    CIRCLE
3979,      WEST,    NIGHT,    CIRCLE
3980,      WEST,    NIGHT,    CIRCLE
3981,     SOUTH,    NIGHT,    CIRCLE
3982,   MIDWEST,    NIGHT,    CIRCLE
3983,     SOUTH,    NIGHT,    CIRCLE
3984, NORTHWEST,  MORNING,    CIRCLE
3985,     SOUTH,    NIGHT,    CIRCLE
3986,      WEST,    NIGHT,    CIRCLE
3987,     SOUTH,    NIGHT,    CIRCLE
3988,      WEST,AFTERNOON,    CIRCLE
3989,   MIDWEST,    NIGHT,    CIRCLE
3990,   MIDWEST,    NIGHT,    CIRCLE
3991,   MIDWEST,  MORNING,    CIRCLE
3992,   MIDWEST,    NIGHT,    CIRCLE
3993,     SOUTH,    NIGHT,    CIRCLE
3994,      WEST,    NIGHT,    CIRCLE
3995,      WEST,    NIGHT,    CIRCLE
3996,      WEST,    NIGHT,    CIRCLE
3997,      WEST,    NIGHT,    CIRCLE
3998,   MIDWEST,    NIGHT,    CIRCLE
3999,   MIDWEST,    NIGHT,    CIRCLE
4000, NORTHWEST,    NIGHT,    CIRCLE
4001, NORTHWEST,  MORNING,    CIRCLE
4002,     SOUTH,  MORNING,    CIRCLE
4003,      WEST,    NIGHT,    CIRCLE
4004,     SOUTH,    NIGHT,    CIRCLE
4005,     SOUTH,    NIGHT,    CIRCLE
4006, NORTHWEST,    NIGHT,    CIRCLE
4007, NORTHWEST,    NIGHT,    CIRCLE
4008,     SOUTH,    NIGHT,    CIRCLE
4009,      WEST,    NIGHT,    CIRCLE
4010,     SOUTH,    NIGHT,    CIRCLE
4011,   MIDWEST,    NIGHT,    CIRCLE
4012,   MIDWEST,  MORNING,    CIRCLE
4013, NORTHWEST,AFTERNOON,    CIRCLE
4014, NORTHWEST,    NIGHT,    CIRCLE
4015,      WEST,    NIGHT,    CIRCLE
4016,     SOUTH,    NIGHT,    CIRCLE
4017,     SOUTH,    NIGHT,    CIRCLE
4018,   MIDWEST,  MORNING,    CIRCLE
4019,      WEST,AFTERNOON,    CIRCLE
4020,     SOUTH,    NIGHT,    CIRCLE
4021,      WEST,AFTERNOON,    CIRCLE
4022,     SOUTH,    NIGHT,    CIRCLE
4023,     SOUTH,    NIGHT,    CIRCLE
4024,   MIDWEST,    NIGHT,    CIRCLE
4025,      WEST,    NIGHT,    CIRCLE
4026, NORTHWEST,    NIGHT,    CIRCLE
4027,      WEST,    NIGHT,    CIRCLE
4028,      WEST,AFTERNOON,    CIRCLE
4029,     SOUTH,AFTERNOON,    CIRCLE
4030,      WEST,    NIGHT,    CIRCLE
4031,      WEST,    NIGHT,    CIRCLE
4032,     SOUTH,    NIGHT,    CIRCLE
4033, NORTHWEST,    NIGHT,    CIRCLE
4034,     SOUTH,    NIGHT,    CIRCLE
4035,   MIDWEST,    NIGHT,    CIRCLE
4036,      WEST,    NIGHT,    CIRCLE
4037,     SOUTH,AFTERNOON,    CIRCLE
4038, NORTHWEST,    NIGHT,    CIRCLE
4039,   MIDWEST,  MORNING,    CIRCLE
4040,     SOUTH,    NIGHT,    CIRCLE
4041,     SOUTH,AFTERNOON,    CIRCLE
4042, NORTHWEST,    NIGHT,    CIRCLE
4043, NORTHWEST,    NIGHT,    CIRCLE
4044,     SOUTH,  MORNING,    CIRCLE
4045,      WEST,    NIGHT,    CIRCLE
4046,      WEST,    NIGHT,    CIRCLE
4047, NORTHWEST,    NIGHT,    CIRCLE
4048,   MIDWEST,    NIGHT,    CIRCLE
4049,   MIDWEST,    NIGHT,    CIRCLE
4050, NORTHWEST,    NIGHT,    CIRCLE
4051, NORTHWEST,    NIGHT,    CIRCLE
4052, NORTHWEST,    NIGHT,    CIRCLE
4053,   MIDWEST,    NIGHT,    CIRCLE
4054,     SOUTH,    NIGHT,    CIRCLE
4055,      WEST,    NIGHT,    CIRCLE
4056,   MIDWEST,    NIGHT,    CIRCLE
4057,     SOUTH,    NIGHT,    CIRCLE
4058,      WEST,    NIGHT,    CIRCLE
4059,     SOUTH,AFTERNOON,    CIRCLE
4060,     SOUTH,    NIGHT,    CIRCLE
4061,     SOUTH,    NIGHT,    CIRCLE
4062,   MIDWEST,    NIGHT,    CIRCLE
4063,   MIDWEST,    NIGHT,    CIRCLE
4064,   MIDWEST,AFTERNOON,    CIRCLE
4065,     SOUTH,    NIGHT,    CIRCLE
4066,   MIDWEST,  MORNING,    CIRCLE
4067,      WEST,    NIGHT,    CIRCLE
4068,   MIDWEST,    NIGHT,    CIRCLE
4069,   MIDWEST,    NIGHT,    CIRCLE
4070,      WEST,    NIGHT,    CIRCLE
4071,   MIDWEST,    NIGHT,    CIRCLE
4072,   MIDWEST,    NIGHT,    CIRCLE
4073,     SOUTH,    NIGHT,    CIRCLE
4074,      WEST,    NIGHT,    CIRCLE
4075,     SOUTH,    NIGHT,    CIRCLE
4076,     SOUTH,    NIGHT,    CIRCLE
4077,      WEST,AFTERNOON,    CIRCLE
4078,     SOUTH,    NIGHT,    CIRCLE
4079,     SOUTH,    NIGHT,    CIRCLE
4080,   MIDWEST,    NIGHT,    CIRCLE
4081,     SOUTH,AFTERNOON,    CIRCLE
4082,      WEST,    NIGHT,    CIRCLE
4083,     SOUTH,    NIGHT,    CIRCLE
4084,      WEST,    NIGHT,    CIRCLE
4085,     SOUTH,  MORNING,    CIRCLE
4086,     SOUTH,    NIGHT,    CIRCLE
4087,      WEST,    NIGHT,    CIRCLE
4088, NORTHWEST,    NIGHT,    CIRCLE
4089,   MIDWEST,    NIGHT,    CIRCLE
4090, NORTHWEST,    NIGHT,    CIRCLE
4091,     SOUTH,    NIGHT,    CIRCLE
4092,     SOUTH,    NIGHT,    CIRCLE
4093,     SOUTH,    NIGHT,    CIRCLE
4094,      WEST,    NIGHT,    CIRCLE
4095,      WEST,    NIGHT,    CIRCLE
4096,      WEST,    NIGHT,    CIRCLE
4097,      WEST,    NIGHT,    CIRCLE
4098, NORTHWEST,AFTERNOON,    CIRCLE
4099,      WEST,  MORNING,    CIRCLE
4100,      WEST,    NIGHT,    CIRCLE
4101, NORTHWEST,    NIGHT,    CIRCLE
4102,      WEST,    NIGHT,    CIRCLE
4103,     SOUTH,    NIGHT,    CIRCLE
4104,      WEST,    NIGHT,    CIRCLE
4105,      WEST,    NIGHT,    CIRCLE
4106,      WEST,    NIGHT,    CIRCLE
4107,     SOUTH,    NIGHT,    CIRCLE
4108,     SOUTH,    NIGHT,    CIRCLE
4109,     SOUTH,    NIGHT,    CIRCLE
4110,     SOUTH,AFTERNOON,    CIRCLE
4111,     SOUTH,AFTERNOON,    CIRCLE
4112, NORTHWEST,    NIGHT,    CIRCLE
4113, NORTHWEST,    NIGHT,    CIRCLE
4114,     SOUTH,    NIGHT,    CIRCLE
4115,      WEST,    NIGHT,    CIRCLE
4116,     SOUTH,    NIGHT,    CIRCLE
4117,      WEST,    NIGHT,    CIRCLE
4118,      WEST,    NIGHT,    CIRCLE
4119,     SOUTH,    NIGHT,    CIRCLE
4120,   MIDWEST,    NIGHT,    CIRCLE
4121,      WEST,    NIGHT,    CIRCLE
4122,     SOUTH,    NIGHT,    CIRCLE
4123,     SOUTH,    NIGHT,    CIRCLE
4124,     SOUTH,    NIGHT,    CIRCLE
4125, NORTHWEST,    NIGHT,    CIRCLE
4126,     SOUTH,    NIGHT,    CIRCLE
4127,      WEST,    NIGHT,    CIRCLE
4128,     SOUTH,    NIGHT,    CIRCLE
4129,     SOUTH,    NIGHT,    CIRCLE
4130,   MIDWEST,    NIGHT,    CIRCLE
4131,      WEST,    NIGHT,    CIRCLE
4132,     SOUTH,    NIGHT,    CIRCLE
4133,      WEST,AFTERNOON,    CIRCLE
4134,      WEST,    NIGHT,    CIRCLE
4135,      WEST,    NIGHT,    CIRCLE
4136,     SOUTH,    NIGHT,    CIRCLE
4137,   MIDWEST,AFTERNOON,    CIRCLE
4138, NORTHWEST,    NIGHT,    CIRCLE
4139,     SOUTH,    NIGHT,    CIRCLE
4140,     SOUTH,    NIGHT,    CIRCLE
4141,     SOUTH,    NIGHT,    CIRCLE
4142,     SOUTH,AFTERNOON,    CIRCLE
4143,   MIDWEST,    NIGHT,    CIRCLE
4144,   MIDWEST,    NIGHT,    CIRCLE
4145,     SOUTH,  MORNING,    CIRCLE
4146,      WEST,    NIGHT,    CIRCLE
4147,   MIDWEST,AFTERNOON,    CIRCLE
4148,     SOUTH,AFTERNOON,    CIRCLE
4149,     SOUTH,  MORNING,    CIRCLE
4150, NORTHWEST,    NIGHT,    CIRCLE
4151,      WEST,  MORNING,    CIRCLE
4152,     SOUTH,    NIGHT,    CIRCLE
4153,     SOUTH,    NIGHT,    CIRCLE
4154, NORTHWEST,AFTERNOON,    CIRCLE
4155,      WEST,AFTERNOON,    CIRCLE
4156,      WEST,    NIGHT,    CIRCLE
4157,     SOUTH,    NIGHT,    CIRCLE
4158,   MIDWEST,    NIGHT,    CIRCLE
4159,     SOUTH,    NIGHT,    CIRCLE
4160,   MIDWEST,    NIGHT,    CIRCLE
4161,     SOUTH,    NIGHT,    CIRCLE
4162,     SOUTH,    NIGHT,    CIRCLE
4163, NORTHWEST,    NIGHT,    CIRCLE
4164,      WEST,    NIGHT,    CIRCLE
4165,      WEST,    NIGHT,    CIRCLE
4166,      WEST,    NIGHT,    CIRCLE
4167,     SOUTH,    NIGHT,    CIRCLE
4168,     SOUTH,    NIGHT,    CIRCLE
4169,     SOUTH,    NIGHT,    CIRCLE
4170,      WEST,    NIGHT,    CIRCLE
4171,     SOUTH,    NIGHT,    CIRCLE
4172, NORTHWEST,AFTERNOON,    CIRCLE
4173,     SOUTH,  MORNING,    CIRCLE
4174,      WEST,    NIGHT,    CIRCLE
4175,      WEST,AFTERNOON,    CIRCLE
4176,      WEST,    NIGHT,    CIRCLE
4177,     SOUTH,    NIGHT,    CIRCLE
4178, NORTHWEST,    NIGHT,    CIRCLE
4179,     SOUTH,    NIGHT,    CIRCLE
4180, NORTHWEST,    NIGHT,    CIRCLE
4181,     SOUTH,    NIGHT,    CIRCLE
4182,   MIDWEST,    NIGHT,    CIRCLE
4183,     SOUTH,    NIGHT,    CIRCLE
4184,      WEST,    NIGHT,    CIRCLE
4185,      WEST,    NIGHT,    CIRCLE
4186,      WEST,    NIGHT,    CIRCLE
4187,     SOUTH,    NIGHT,    CIRCLE
4188, NORTHWEST,    NIGHT,    CIRCLE
4189,     SOUTH,  MORNING,    CIRCLE
4190,      WEST,  MORNING,    CIRCLE
4191,      WEST,    NIGHT,    CIRCLE
4192, NORTHWEST,    NIGHT,    CIRCLE
4193,     SOUTH,    NIGHT,    CIRCLE
4194,      WEST,    NIGHT,    CIRCLE
4195, NORTHWEST,    NIGHT,    CIRCLE
4196,   MIDWEST,AFTERNOON,    CIRCLE
4197,      WEST,AFTERNOON,    CIRCLE
4198,     SOUTH,    NIGHT,    CIRCLE
4199,      WEST,    NIGHT,    CIRCLE
4200, NORTHWEST,    NIGHT,    CIRCLE
4201,      WEST,  MORNING,    CIRCLE
4202,     SOUTH,    NIGHT,    CIRCLE
4203,   MIDWEST,    NIGHT,    CIRCLE
4204,      WEST,    NIGHT,    CIRCLE
4205,     SOUTH,    NIGHT,    CIRCLE
4206,   MIDWEST,AFTERNOON,    CIRCLE
4207,     SOUTH,    NIGHT,    CIRCLE
4208,     SOUTH,    NIGHT,    CIRCLE
4209, NORTHWEST,AFTERNOON,    CIRCLE
4210,   MIDWEST,  MORNING,    CIRCLE
4211,   MIDWEST,    NIGHT,    CIRCLE
4212,      WEST,    NIGHT,    CIRCLE
4213, NORTHWEST,    NIGHT,    CIRCLE
4214,      WEST,  MORNING,    CIRCLE
4215, NORTHWEST,    NIGHT,    CIRCLE
4216,     SOUTH,    NIGHT,    CIRCLE
4217, NORTHWEST,    NIGHT,    CIRCLE
4218,     SOUTH,    NIGHT,    CIRCLE
4219, NORTHWEST,    NIGHT,    CIRCLE
4220,   MIDWEST,  MORNING,    CIRCLE
4221,      WEST,    NIGHT,    CIRCLE
4222,      WEST,  MORNING,    CIRCLE
4223,     SOUTH,    NIGHT,    CIRCLE
4224, NORTHWEST,    NIGHT,    CIRCLE
4225,     SOUTH,    NIGHT,    CIRCLE
4226,   MIDWEST,    NIGHT,    CIRCLE
4227,   MIDWEST,AFTERNOON,    CIRCLE
4228,     SOUTH,  MORNING,    CIRCLE
4229,   MIDWEST,    NIGHT,    CIRCLE
4230, NORTHWEST,AFTERNOON,    CIRCLE
4231,   MIDWEST,    NIGHT,    CIRCLE
4232, NORTHWEST,    NIGHT,    CIRCLE
4233,     SOUTH,    NIGHT,    CIRCLE
4234, NORTHWEST,    NIGHT,    CIRCLE
4235,      WEST,    NIGHT,    CIRCLE
4236,   MIDWEST,  MORNING,    CIRCLE
4237,      WEST,AFTERNOON,    CIRCLE
4238,     SOUTH,    NIGHT,    CIRCLE
4239,      WEST,    NIGHT,    CIRCLE
4240,     SOUTH,    NIGHT,    CIRCLE
4241,     SOUTH,AFTERNOON,    CIRCLE
4242,     SOUTH,AFTERNOON,    CIRCLE
4243, NORTHWEST,AFTERNOON,    CIRCLE
4244,     SOUTH,    NIGHT,    CIRCLE
4245,     SOUTH,AFTERNOON,    CIRCLE
4246, NORTHWEST,    NIGHT,    CIRCLE
4247,     SOUTH,    NIGHT,    CIRCLE
4248,     SOUTH,    NIGHT,    CIRCLE
4249,   MIDWEST,    NIGHT,    CIRCLE
4250,     SOUTH,  MORNING,    CIRCLE
4251,     SOUTH,    NIGHT,    CIRCLE
4252, NORTHWEST,    NIGHT,    CIRCLE
4253,   MIDWEST,    NIGHT,    CIRCLE
4254,   MIDWEST,    NIGHT,    CIRCLE
4255,     SOUTH,AFTERNOON,    CIRCLE
4256,     SOUTH,    NIGHT,    CIRCLE
4257, NORTHWEST,    NIGHT,    CIRCLE
4258,   MIDWEST,    NIGHT,    CIRCLE
4259,     SOUTH,    NIGHT,    CIRCLE
4260,     SOUTH,    NIGHT,    CIRCLE
4261,      WEST,    NIGHT,    CIRCLE
4262,     SOUTH,AFTERNOON,    CIRCLE
4263,     SOUTH,AFTERNOON,    CIRCLE
4264, NORTHWEST,    NIGHT,    CIRCLE
4265, NORTHWEST,    NIGHT,    CIRCLE
4266,     SOUTH,    NIGHT,    CIRCLE
4267,     SOUTH,    NIGHT,    CIRCLE
4268, NORTHWEST,    NIGHT,    CIRCLE
4269,     SOUTH,    NIGHT,    CIRCLE
4270, NORTHWEST,    NIGHT,    CIRCLE
4271, NORTHWEST,  MORNING,    CIRCLE
4272, NORTHWEST,  MORNING,    CIRCLE
4273,   MIDWEST,    NIGHT,    CIRCLE
4274,     SOUTH,    NIGHT,    CIRCLE
4275,   MIDWEST,    NIGHT,    CIRCLE
4276,     SOUTH,    NIGHT,    CIRCLE
4277,     SOUTH,AFTERNOON,    CIRCLE
4278,     SOUTH,  MORNING,    CIRCLE
4279,   MIDWEST,    NIGHT,    CIRCLE
4280,     SOUTH,    NIGHT,    CIRCLE
4281,      WEST,    NIGHT,    CIRCLE
4282,     SOUTH,    NIGHT,    CIRCLE
4283,   MIDWEST,  MORNING,    CIRCLE
4284,     SOUTH,    NIGHT,    CIRCLE
4285,     SOUTH,    NIGHT,    CIRCLE
4286, NORTHWEST,  MORNING,    CIRCLE
4287,      WEST,  MORNING,    CIRCLE
4288,     SOUTH,    NIGHT,    CIRCLE
4289,   MIDWEST,    NIGHT,    CIRCLE
4290,   MIDWEST,    NIGHT,    CIRCLE
4291,     SOUTH,    NIGHT,    CIRCLE
4292, NORTHWEST,    NIGHT,    CIRCLE
4293,     SOUTH,    NIGHT,    CIRCLE
4294, NORTHWEST,AFTERNOON,    CIRCLE
4295,     SOUTH,    NIGHT,    CIRCLE
4296,     SOUTH,    NIGHT,    CIRCLE
4297,     SOUTH,    NIGHT,    CIRCLE
4298,     SOUTH,    NIGHT,    CIRCLE
4299,     SOUTH,    NIGHT,    CIRCLE
4300, NORTHWEST,    NIGHT,    CIRCLE
4301,   MIDWEST,    NIGHT,    CIRCLE
4302, NORTHWEST,    NIGHT,    CIRCLE
4303, NORTHWEST,  MORNING,    CIRCLE
4304,      WEST,    NIGHT,    CIRCLE
4305, NORTHWEST,    NIGHT,    CIRCLE
4306,      WEST,    NIGHT,    CIRCLE
4307,      WEST,    NIGHT,    CIRCLE
4308,     SOUTH,    NIGHT,    CIRCLE
4309,     SOUTH,    NIGHT,    CIRCLE
4310,     SOUTH,AFTERNOON,    CIRCLE
4311,     SOUTH,    NIGHT,    CIRCLE
4312,     SOUTH,    NIGHT,    CIRCLE
4313,      WEST,    NIGHT,    CIRCLE
4314,      WEST,    NIGHT,    CIRCLE
4315,   MIDWEST,    NIGHT,    CIRCLE
4316,     SOUTH,  MORNING,    CIRCLE
4317, NORTHWEST,    NIGHT,    CIRCLE
4318,     SOUTH,    NIGHT,    CIRCLE
4319,      WEST,    NIGHT,    CIRCLE
4320,   MIDWEST,    NIGHT,    CIRCLE
4321,     SOUTH,AFTERNOON,    CIRCLE
4322,     SOUTH,    NIGHT,    CIRCLE
4323,   MIDWEST,  MORNING,    CIRCLE
4324, NORTHWEST,    NIGHT,    CIRCLE
4325,     SOUTH,    NIGHT,    CIRCLE
4326,      WEST,    NIGHT,    CIRCLE
4327,     SOUTH,    NIGHT,    CIRCLE
4328,      WEST,    NIGHT,    CIRCLE
4329,     SOUTH,AFTERNOON,    CIRCLE
4330,      WEST,AFTERNOON,    CIRCLE
4331,     SOUTH,    NIGHT,    CIRCLE
4332,      WEST,    NIGHT,    CIRCLE
4333,   MIDWEST,    NIGHT,    CIRCLE
4334,     SOUTH,    NIGHT,    CIRCLE
4335,     SOUTH,    NIGHT,    CIRCLE
4336,     SOUTH,    NIGHT,    CIRCLE
4337, NORTHWEST,    NIGHT,    CIRCLE
4338,      WEST,    NIGHT,    CIRCLE
4339,      WEST,    NIGHT,    CIRCLE
4340, NORTHWEST,    NIGHT,    CIRCLE
4341,      WEST,    NIGHT,    CIRCLE
4342,      WEST,    NIGHT,    CIRCLE
4343,      WEST,    NIGHT,    CIRCLE
4344,      WEST,  MORNING,    CIRCLE
4345,     SOUTH,    NIGHT,    CIRCLE
4346,   MIDWEST,    NIGHT,    CIRCLE
4347,   MIDWEST,    NIGHT,    CIRCLE
4348,     SOUTH,    NIGHT,    CIRCLE
4349, NORTHWEST,    NIGHT,    CIRCLE
4350,   MIDWEST,    NIGHT,    CIRCLE
4351,     SOUTH,    NIGHT,    CIRCLE
4352,      WEST,AFTERNOON,    CIRCLE
4353,   MIDWEST,    NIGHT,    CIRCLE
4354,      WEST,    NIGHT,    CIRCLE
4355,      WEST,    NIGHT,    CIRCLE
4356,     SOUTH,AFTERNOON,    CIRCLE
4357,     SOUTH,    NIGHT,    CIRCLE
4358,   MIDWEST,    NIGHT,    CIRCLE
4359,      WEST,    NIGHT,    CIRCLE
4360,      WEST,    NIGHT,    CIRCLE
4361, NORTHWEST,    NIGHT,    CIRCLE
4362, NORTHWEST,    NIGHT,    CIRCLE
4363,   MIDWEST,    NIGHT,    CIRCLE
4364,      WEST,    NIGHT,    CIRCLE
4365, NORTHWEST,AFTERNOON,    CIRCLE
4366, NORTHWEST,  MORNING,    CIRCLE
4367, NORTHWEST,    NIGHT,    CIRCLE
4368, NORTHWEST,    NIGHT,    CIRCLE
4369,     SOUTH,    NIGHT,    CIRCLE
4370,   MIDWEST,    NIGHT,    CIRCLE
4371,     SOUTH,  MORNING,    CIRCLE
4372,   MIDWEST,    NIGHT,    CIRCLE
4373,   MIDWEST,    NIGHT,    CIRCLE
4374,   MIDWEST,    NIGHT,    CIRCLE
4375,      WEST,    NIGHT,    CIRCLE
4376, NORTHWEST,    NIGHT,    CIRCLE
4377, NORTHWEST,    NIGHT,    CIRCLE
4378, NORTHWEST,  MORNING,    CIRCLE
4379,   MIDWEST,    NIGHT,    CIRCLE
4380,      WEST,    NIGHT,    CIRCLE
4381,     SOUTH,    NIGHT,    CIRCLE
4382,      WEST,    NIGHT,    CIRCLE
4383,      WEST,    NIGHT,    CIRCLE
4384,     SOUTH,    NIGHT,    CIRCLE
4385, NORTHWEST,    NIGHT,    CIRCLE
4386,     SOUTH,    NIGHT,    CIRCLE
4387,      WEST,    NIGHT,    CIRCLE
4388, NORTHWEST,    NIGHT,    CIRCLE
4389,      WEST,AFTERNOON,    CIRCLE
4390,      WEST,AFTERNOON,    CIRCLE
4391,      WEST,AFTERNOON,    CIRCLE
4392,   MIDWEST,    NIGHT,    CIRCLE
4393,      WEST,    NIGHT,    CIRCLE
4394, NORTHWEST,    NIGHT,    CIRCLE
4395,     SOUTH,AFTERNOON,    CIRCLE
4396, NORTHWEST,    NIGHT,    CIRCLE
4397,     SOUTH,    NIGHT,    CIRCLE
4398,     SOUTH,  MORNING,    CIRCLE
4399,   MIDWEST,    NIGHT,    CIRCLE
4400, NORTHWEST,    NIGHT,    CIRCLE
4401,      WEST,    NIGHT,    CIRCLE
4402,      WEST,    NIGHT,    CIRCLE
4403,   MIDWEST,    NIGHT,    CIRCLE
4404,     SOUTH,AFTERNOON,    CIRCLE
4405,     SOUTH,  MORNING,    CIRCLE
4406,     SOUTH,    NIGHT,    CIRCLE
4407,      WEST,    NIGHT,    CIRCLE
4408,      WEST,    NIGHT,    CIRCLE
4409,      WEST,    NIGHT,    CIRCLE
4410,   MIDWEST,    NIGHT,    CIRCLE
4411,   MIDWEST,    NIGHT,    CIRCLE
4412,   MIDWEST,    NIGHT,    CIRCLE
4413, NORTHWEST,    NIGHT,    CIRCLE
4414,     SOUTH,    NIGHT,    CIRCLE
4415,     SOUTH,    NIGHT,    CIRCLE
4416,     SOUTH,    NIGHT,    CIRCLE
4417,      WEST,    NIGHT,    CIRCLE
4418,     SOUTH,    NIGHT,    CIRCLE
4419,   MIDWEST,    NIGHT,    CIRCLE
4420,   MIDWEST,    NIGHT,    CIRCLE
4421,      WEST,    NIGHT,    CIRCLE
4422,      WEST,  MORNING,    CIRCLE
4423, NORTHWEST,    NIGHT,    CIRCLE
4424,      WEST,    NIGHT,    CIRCLE
4425, NORTHWEST,  MORNING,    CIRCLE
4426,      WEST,    NIGHT,    CIRCLE
4427,     SOUTH,    NIGHT,    CIRCLE
4428,   MIDWEST,AFTERNOON,    CIRCLE
4429,      WEST,AFTERNOON,    CIRCLE
4430, NORTHWEST,    NIGHT,    CIRCLE
4431, NORTHWEST,AFTERNOON,    CIRCLE
4432,   MIDWEST,    NIGHT,    CIRCLE
4433,   MIDWEST,    NIGHT,    CIRCLE
4434,     SOUTH,    NIGHT,    CIRCLE
4435,     SOUTH,    NIGHT,    CIRCLE
4436,     SOUTH,    NIGHT,    CIRCLE
4437,      WEST,    NIGHT,    CIRCLE
4438,     SOUTH,    NIGHT,    CIRCLE
4439, NORTHWEST,AFTERNOON,    CIRCLE
4440,      WEST,    NIGHT,    CIRCLE
4441,      WEST,    NIGHT,    CIRCLE
4442,      WEST,    NIGHT,    CIRCLE
4443, NORTHWEST,    NIGHT,    CIRCLE
4444,   MIDWEST,    NIGHT,    CIRCLE
4445,     SOUTH,    NIGHT,    CIRCLE
4446,   MIDWEST,    NIGHT,    CIRCLE
4447,      WEST,    NIGHT,    CIRCLE
4448, NORTHWEST,    NIGHT,    CIRCLE
4449, NORTHWEST,    NIGHT,    CIRCLE
4450, NORTHWEST,    NIGHT,    CIRCLE
4451, NORTHWEST,    NIGHT,    CIRCLE
4452,   MIDWEST,    NIGHT,    CIRCLE
4453,   MIDWEST,    NIGHT,    CIRCLE
4454,     SOUTH,    NIGHT,    CIRCLE
4455,   MIDWEST,    NIGHT,    CIRCLE
4456, NORTHWEST,    NIGHT,    CIRCLE
4457,     SOUTH,    NIGHT,    CIRCLE
4458,      WEST,    NIGHT,    CIRCLE
4459,      WEST,    NIGHT,    CIRCLE
4460, NORTHWEST,    NIGHT,    CIRCLE
4461,   MIDWEST,    NIGHT,    CIRCLE
4462,     SOUTH,    NIGHT,    CIRCLE
4463,      WEST,  MORNING,    CIRCLE
4464,   MIDWEST,    NIGHT,    CIRCLE
4465,     SOUTH,    NIGHT,    CIRCLE
4466,     SOUTH,    NIGHT,    CIRCLE
4467,   MIDWEST,    NIGHT,    CIRCLE
4468,     SOUTH,    NIGHT,    CIRCLE
4469,      WEST,    NIGHT,    CIRCLE
4470, NORTHWEST,    NIGHT,    CIRCLE
4471,     SOUTH,  MORNING,    CIRCLE
4472, NORTHWEST,    NIGHT,    CIRCLE
4473,   MIDWEST,    NIGHT,    CIRCLE
4474,     SOUTH,    NIGHT,    CIRCLE
4475,      WEST,  MORNING,    CIRCLE
4476, NORTHWEST,    NIGHT,    CIRCLE
4477,     SOUTH,  MORNING,    CIRCLE
4478,   MIDWEST,    NIGHT,    CIRCLE
4479, NORTHWEST,    NIGHT,    CIRCLE
4480, NORTHWEST,    NIGHT,    CIRCLE
4481,      WEST,    NIGHT,    CIRCLE
4482,     SOUTH,  MORNING,    CIRCLE
4483,   MIDWEST,    NIGHT,    CIRCLE
4484,      WEST,AFTERNOON,    CIRCLE
4485,     SOUTH,    NIGHT,    CIRCLE
4486,   MIDWEST,    NIGHT,    CIRCLE
4487,   MIDWEST,    NIGHT,    CIRCLE
4488, NORTHWEST,    NIGHT,    CIRCLE
4489,      WEST,    NIGHT,    CIRCLE
4490,   MIDWEST,    NIGHT,    CIRCLE
4491,   MIDWEST,    NIGHT,    CIRCLE
4492,   MIDWEST,    NIGHT,    CIRCLE
4493, NORTHWEST,    NIGHT,    CIRCLE
4494, NORTHWEST,    NIGHT,    CIRCLE
4495,   MIDWEST,    NIGHT,    CIRCLE
4496,      WEST,    NIGHT,    CIRCLE
4497,     SOUTH,    NIGHT,    CIRCLE
4498,   MIDWEST,    NIGHT,    CIRCLE
4499,     SOUTH,    NIGHT,    CIRCLE
4500,     SOUTH,    NIGHT,    CIRCLE
4501, NORTHWEST,    NIGHT,    CIRCLE
4502,     SOUTH,    NIGHT,    CIRCLE
4503,     SOUTH,    NIGHT,    CIRCLE
4504,      WEST,    NIGHT,    CIRCLE
4505,      WEST,    NIGHT,    CIRCLE
4506,   MIDWEST,    NIGHT,    CIRCLE
4507,      WEST,    NIGHT,    CIRCLE
4508,     SOUTH,    NIGHT,    CIRCLE
4509,      WEST,    NIGHT,    CIRCLE
4510,      WEST,    NIGHT,    CIRCLE
4511,      WEST,    NIGHT,    CIRCLE
4512,   MIDWEST,    NIGHT,    CIRCLE
4513,      WEST,    NIGHT,    CIRCLE
4514,     SOUTH,    NIGHT,    CIRCLE
4515,     SOUTH,    NIGHT,    CIRCLE
4516, NORTHWEST,    NIGHT,    CIRCLE
4517,   MIDWEST,    NIGHT,    CIRCLE
4518,     SOUTH,    NIGHT,    CIRCLE
4519,   MIDWEST,    NIGHT,    CIRCLE
4520,     SOUTH,    NIGHT,    CIRCLE
4521,      WEST,    NIGHT,    CIRCLE
4522,     SOUTH,AFTERNOON,    CIRCLE
4523, NORTHWEST,  MORNING,    CIRCLE
4524, NORTHWEST,    NIGHT,    CIRCLE
4525,     SOUTH,    NIGHT,    CIRCLE
4526,   MIDWEST,    NIGHT,    CIRCLE
4527,     SOUTH,    NIGHT,    CIRCLE
4528,      WEST,  MORNING,    CIRCLE
4529,     SOUTH,    NIGHT,    CIRCLE
4530,     SOUTH,    NIGHT,    CIRCLE
4531,   MIDWEST,  MORNING,    CIRCLE
4532,   MIDWEST,    NIGHT,    CIRCLE
